,id,title,company_id,intro,category_id,level,recommendPerson,tool,activity,time,grade,thumbnail,createdAt
306,1250,산타의 실수,213,"크리스마스 이브 저녁, 샐리는 파란 상자의 선물을 원했지만 산타는 술에 취한 나머지 빨간 상자의 선물을 주고 사라졌다. 빨간 상자를 선물로 받은 샐리는 산타 할아버지의 집에 몰래 들어가 ...",11,3,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6b2f1cf1-20ed-4e35-978a-2b9253403f97.jpg,2021-11-25
307,1252,프리즈너스,213,"어젯밤, 마약 밀매로 덜미를 잡힌 당신은 구치소에 수감된다. 1시간 후 러시아 마피아와 큰 거래를 앞둔 당신, 부패 경찰을 돈으로 매수하여 구치소를 탈출 하기로 계획한다. 매수당한 경찰은 ...",9,3,2,0,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8cf94043-c66e-4155-98bc-17c61e33b150.jpg,2021-11-25
308,1284,가위,77,"이상하리만치 월세가 싼 원룸.
이 곳으로 이사오고 좋아하기도 잠시 
나는 어제 오늘, 매일 가위에 눌린다.
그리고 매일 반복되는 꿈속에서 나를 부르는 그녀 오늘은 꿈속에서 그녀를 따라가보기로 결심한다",1,3,2,0,1,60,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d3ed578d-b739-4638-bb1b-87fcf456caa1.png,2021-11-25
309,1285,젊은날,77,"""아픈 기억을 지워드립니다. Café. 젊은날"" 아픈 기억을 지워준다는 글을 보고 찾아왔습니다. 정말 이 차를 마시면 아픈 기억을 모두 지울 수 있나요?",2,3,2,0,0,60,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/626cda5d-f6a4-4024-81e9-b6808a96fc22.png,2021-11-25
310,1286,필라멘트,77,"10년의 세월을 날려버린 이 개떡 같은 꿈을 다 태워버리려 
기름을 부을 수록 눈치없이 빛을 내던 그 열정의 순간들.

작은 방안을 홀로 밝히는 저 끊어질 듯한 필라멘트를 바라보던 오늘.
그리고 그 오늘은 또 같은 내일로.

내 꿈은 어디로 가는가 또 무엇을 위해 버티",12,2,2,0,0,60,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/db459c86-1809-403e-8467-8d4a86336a13.png,2021-11-25
311,1287,OverTime,77,글로벌 패션브랜드 MAKI 동성로점 매니저 WEN의 좌충우돌 칼퇴 도전기 열정페이는 너나하시고 난 페이열정. 딱 입금 된 만큼의 열정! 오늘만큼은 꼭 칼퇴를 하겠다!,11,5,2,0,0,60,3.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/7ce87427-55da-4e2d-bce6-d104a9dbd6fc.png,2021-11-25
312,1294,삼덕반점,285,혜성처럼 등장해 막대한 돈을 쓸어담고 있는 삼덕반점. 영업이 끝난 뒤 가게에 숨어들어 맛의 비법을 훔쳐와야 한다.,1,2,2,0,1,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8383c1f0-a9a2-4820-b78d-90f101186628.jpg,2021-11-25
313,1295,퍽 댓 쉿,285,눈을 떠보니 호텔 테라스에 누워있는 나를 발견한다. 머리는 깨질듯이 아프고 어제 밤 일은 기억나지 않는다. 퍽 댓 쉿!,1,2,2,0,0,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/45d45a59-e332-4a15-9616-8a5a5bab13e9.jpg,2021-11-25
314,1296,장미맨숀,285,10년째 사법시험 준비중인 장덕구씨가 실종됐다. 그의 어머니가 아들을 찾아달라며 찾아오는데…,1,3,2,0,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/89cce426-e848-47b1-8475-e04b850cec67.jpg,2021-11-25
315,1297,퍼니 게임,285,반갑습니다. 매니저 아남입니다. 여러분들은 방탈출을 하러 이 곳에 오셨습니다. 그런데 어쩌죠? 그런 시시한 게임은 하고싶지 않은데요.,1,3,2,0,1,60,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/2e09a5d3-ecc1-49fe-b987-9b22f208ece5.jpg,2021-11-25
316,1298,드래곤 에그,285,"도난 당한 가보 드래곤에그가 한 갑부의 개인 전시회에서 발견된다. 아무리 의뢰라지만 도둑질까지 해야 하다니, 먹고살기 힘들구먼... 젠장!",4,2,2,0,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/94707de8-6939-45dc-92b0-f6bf8d1f8482.jpg,2021-11-25
317,1299,미드나잇 위스키,285,"가방만 전달 받으면 천만원을 준다고? 가방엔 무엇이 든걸까? 그 보다, 가방을 전달해줄 남자가 40분째 나타나지 않는다.",9,4,2,0,0,60,3.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/77cc40c7-e3d6-4c76-8b7e-d94118f43b42.jpg,2021-11-25
318,1300,호호랜드,285,동네 아이들이 하나 둘씩 사라진다. 용의자로 지목된건 시계방 주인 호호할배! 실종된 혜림를 위해 직접 증거를 찾겠다던 의뢰인 윤호마저 실종되는데…,1,3,2,0,0,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/9fc7c6c8-4c24-4efc-adc0-a74038d39844.jpg,2021-11-25
319,1302,웃는 남자,288,"“걸리지 않게 조심해, 들키는 순간 네 입도 찢어지고 말거야.”

신입 수습기자로 일하고 있는 당신,
기사거리를 찾던 중, 입이 찢어진 아이들이 세계 각지로 팔려가고 있다는 사실을 알게 된다.
“이거 예상치 못한 특종인걸…?”
사건을 낱낱히 파헤치기 위해 서커스장으로의",4,3,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/56994588-8d12-4be8-8a34-df5213f0a4ba.png,2021-11-25
320,1303,테러 라이브,288,"“알 수 없는 테러, 회사가 무너졌다.”

평범한 회사원인 당신.
평소와 같이 출근하여 일하고 있던 중
갑자기 무너져 내린 회사 안에 갇히고 만다.
눈에 보이는 것은 무너져 내리는 사무실 속 콘크리트 잔해들 밖에 없는데…..
유일한 탈출 방법은 이곳에 있는 비상대피요령",18,2,2,0,1,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e2d155d1-4724-4d83-88ea-2fbca22fb8f7.png,2021-11-25
321,1304,트레이드,288,"“탈출하지 못하면, 나는 그들에게 넘겨진다.”

해외 출장중,
지친 하루를 달래러 잠시 들린 bar에서 한 여자가 내게 다가온다.
“피곤해 보이네, 같이 한잔 할래?”

그녀가 건넨 칵테일을 마시자 바로 의식이 희미해진다.
눈을 떠 보니, 외딴 지하실. 온몸은 쇠사슬에",1,2,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1c16d404-0183-4400-90e9-764122239972.jpg,2021-11-25
322,1305,용의선상,288,"피시방에서 라면을 하나 훔쳐먹다
재수없게(?) 경찰에게 걸렸다
아 그래 인정한다고! 근데 뭐?
내가 연쇄살인용의자라고? 미치겠네!
내일이면 유치장이 아닌 진짜 깜빵에 가는날 ..

내 무죄는 내가 증명한다..!!",9,3,2,0,1,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b8f3877f-d946-4a35-97db-2d54efb05c50.png,2021-11-25
323,1306,모자가게의 비밀,288,"“저주를 풀지 못하면, 영원히 노파의 모습으로 살아가야 해..”

모자가게에서 일하며 무료한 하루하루를 보내던 당신에게,
황야의 마녀가 찾아왔다.

“주어진 소중함을 모르는 너희에게 젊음은 사치야!”

영문도 모른 채 마녀의 저주로 인해 할머니가 된 당신.
거울을 보니",3,1,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/20262e03-458c-44c7-9d4f-80ceed408718.png,2021-11-25
324,1308,심야식당,288,"“비밀 소스를 찾는 자, 심야식당의 후계자가 되리라”

도쿄의 번화가, 언제나 사람들로 가득한 밥집이 있다.
바로 내가 일하는 곳, ‘심야식당’

어느 날 갑자기 찾아온 마스터의 사망소식, 그와 함께 발견 된 유언장.
“이 가게의 비밀 소스와, 경영 노하우를 찾는 제자",11,3,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c0bdf90f-f2d4-461e-860d-11d91c10906c.png,2021-11-25
325,1309,금두꺼비,291,"선우와의 교제를 반대하는 아빠, 하지만 난 선우를 너무 사랑한다. 가족들이 여행에서 돌아오기 전, 금두꺼비를 훔쳐 대구를 떠나자.",2,2,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8d6fdb6b-14c8-429d-974f-6a77f10cbc22.jpg,2021-11-25
326,1310,레드 주식회사,291,그의 오피스엔 업무태만이란 존재하지 않는다. 정해진 업무량을 다 채우지 못하면 Mr.레드의 개인면담이 나를 기다린다.,1,4,2,0,2,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8d00a8b5-fd08-4145-9e30-a99a64d8c0d2.jpg,2021-11-25
327,1311,지퍼스 크리퍼스,291,"까마귀로 태어나 인간을 탐한 지퍼스 크리퍼스. 크리퍼스, 그 다리는 누구에게 얻었니? 크리퍼스, 그 심장은 누구에게 얻었니?",1,4,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d82b8878-0abe-4b21-bb45-b384cb8221fa.jpg,2021-11-25
328,1312,왕따 교실,291,일주일 전 서윤이가 자살했다. 학교에선 성적비관이라고 하지만 난 믿지 않는다. 누가 서윤이를 자살하게 만들었는지 밝혀내고 말겠어.,7,2,2,0,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d0f9a39a-0d6d-4e06-b04d-471421c4bc3c.jpg,2021-11-25
329,1313,사가와 잇세이,291,그가 야채를 썰면 너는 숨어야해. 그가 물을 끓이면 너는 떨어야해.,1,4,2,0,0,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/af8b3376-b2d5-47f6-bb12-670566d7c5d6.jpg,2021-11-25
330,1314,동성로 앨리스,291,"옷장 속으로 사라져버린 토끼, 녀석을 쫓아가다 보니 너무 깊게 들어와 버렸다. 나는 무사히 집으로 돌아갈 수 있을까?",3,3,2,0,1,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/60049583-ecf7-49c5-bae3-aed2db11f73a.jpg,2021-11-25
331,1315,달빛 서커스,291,우리 마을엔 해가 지고 달이 뜨면 공연을 시작하는 서커스가 있다. 그날 죽은 원숭이 밍키의 슬픈 눈동자. 난 그 눈을 잊을 수 없다.,3,2,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/003cd129-179b-44b1-9c8a-ee65fe10bf97.jpg,2021-11-25
332,1316,아빠의 서재,291,"유명 영화감독, 자상한 남편, 친구 같은 아빠. 그런 아빠의 서재엔 비밀이 있다. 부모님이 시사회에서 돌아오기까지 1시간, 오늘이야말로 서재의 비밀을 밝혀내고 말겠어. ( ※노해답 테마입니...",15,4,2,1,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/40e6cdec-9271-461d-92ac-2f75812e2ea9.jpg,2021-11-25
333,1317,환상 크루즈,291,"전설의 보물 상어의 무덤을 찾아나선지 2년, 우리는 조난되었다. 항로를 아는 이는 선장뿐, 태풍이 오기 전, 항로를 찾아 환상크루즈를 탈출하라.",18,4,2,2,0,70,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/7a8f999f-c37c-4520-a9d8-9fd94b89c065.jpg,2021-11-25
334,1326,어바웃타임,299,그녀(그)가 헤어진 연인을 그리워 한다. 과거로 돌아간 우리... 다시 사랑할 수 있을까?,15,3,2,0,1,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d8ead68c-fb72-49b1-812f-20eca1d52f27.jpg,2021-11-25
335,1327,냥이강쥐의 대모험,299,"언제나 우리를 사랑해주는 친절한 주인님. 주인님과 오랜만에 하는 즐거운 드라이브. 잠깐 멈춰서 휴식을 취하던 도중 거리의 불빛에 이끌려 차에서 내렸는데, 어? 주, 주인님! 주인님이 먼저 ...",11,2,2,0,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/3c989b7a-53db-41e0-a7a3-66cc0cbd1cf8.jpg,2021-11-25
336,1328,스카이 테러,299,절체절명의 위기상황에 놓인 여객기 오랜만의 휴식으로 여행을 하기위해 SA849에 올라탄 당신. 잠시 볼일을 보러 화장실을 가는 순간 의문의 집단에 의해 여객기는 테러를 당하게 된다. 테러집...,9,4,2,1,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f7dd63a9-92b8-4591-b09f-89342de5e10d.jpg,2021-11-25
337,1329,야간자율학습,299,평화로워 보였던 여고 교실 안 야자시간이 끝나고 눈을 떠보니 교실안에 아무도 보이지 않는다. 그리고는 친구들이 하나씩 죽어가는걸 보게된다. 1시간에 탈출하지 못하면 그녀의 저주에 걸려...,1,3,2,1,1,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1e08001a-f1c3-412a-872a-ddd9fd3015e8.jpg,2021-11-25
338,1330,스페이스 쉽 : 라비린스,299,서기 2119년. 지구의 자원고갈로 새로운 식민행성 탐사에 나선 우주개척선 라비린스호. 라비린스호의 승무원인 당신은 인공 동면에서 갑자기 깨버리게 된다. 예정대로라면 목적지에 도착하는 4...,13,3,2,1,1,60,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/41d974f3-d91f-4c0c-b9ea-f61d70c89171.jpg,2021-11-25
339,1331,로스트 원더랜드,299,"행방불명된 여동생, 그리고... 여동생과 함께 놀이동산에 온 당신. 잠깐 한 눈 판 사이 여동생이 사라져버렸다. 폐장시간이 다되도록 보이지 않는 여동생. 점차 하나둘 사람들이 사라져가고 어...",1,3,2,1,1,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1eb28ede-b438-48c4-a7c1-73172699a50f.jpg,2021-11-25
340,1332,그녀의 오피스텔,299,사라진 그녀 어느날 사랑하는 나의 애인의 흔적도 없이 사라졌다. 그는 모든 수단을 동원하여 그녀가 사라진곳을 추적한 결과 마지막으로 있었던곳이 성인용품을 판매하는 전용오피스텔 였...,15,3,2,1,1,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/4c322058-c7ce-48e5-aef1-8c9e3a28d6a4.jpg,2021-11-25
341,1333,드워프 : 금지된마법,299,당신과 동료는 그곳을 탈출할 수 있을까? 광산에서 일을 하고 있던 4명의 드워프. 갑작스런 지진에 출구가 막혔다. 당신과 동료는 그곳을 탈출할 수 있을까?,3,3,2,1,1,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/9e9770c4-880a-4c1e-b244-00166674e74f.jpg,2021-11-25
342,1335,게이샤의 붉은 편지,302,"독립운동중 일본군이 쏜 총에 맞아 정신을 잃은 당신, 정신을 차려보니 어느 방안에 당신이 치료되어있다. 일본군의 독립군 소탕작전을 피하기 위해 당신은 동료의 집에 있는 독립군 명단을 확보하고 멀리 도망쳐야 한다. 1시간안에 독립군의 명단을 찾고 이곳을 탈출하라",2,3,2,0,0,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f73e050f-320b-47ef-87d7-a8157ef0e170.jpg,2021-11-25
343,1337,키드냅,302,경찰인 당신. 당신의 친구가 납치되었다는 소식을 듣고 범인의 집으로 진입하여 범인을 사살했다. 그러나 당신의 친구는 1시간 뒤에 장기매매업자들에게 교환될거라는 메모가 남겨져 있고 범인의 덫에 걸려 침입한 순간 모든 문은 잠겨버렸다. 1시간안에 이곳을 탈출하여 당신의 친,9,4,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/03fd2af2-8010-4085-af27-74f407991a44.jpg,2021-11-25
344,1338,의문의 시선-추격,302,연쇄적으로 이어져 왔었던 의문의 차량사고..당신이 이 범행의 피해자가 될 줄은 몰랐다. 아무도 밝히지 못했던 범인의 범행 동기를 당신이 찾아야만 한다. 1시간 후 더 큰 위험이 닥치기 전 이곳을 탈출하라!,9,4,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/89830dd4-b986-4c88-a7dd-c5efab30469f.jpg,2021-11-25
345,1364,생존의 기로1,277,"2005년3월... 미국 전역은 헬로우맨으로 인해 공포로 휩싸인다.

매주 사망자가 쏟아져 나왔고, 살해현장에는 여지없이 노란색 락카로 칠해진 ""HELLO""란 문구가 선명히 남아있었다.

그리고 오늘, 두명의 프로겜블러를 대상으로 또 다른 살인이 시작된다.",1,3,2,0,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1578fcc2-1023-4d03-a433-0a7d09c647d2.jpeg,2021-11-25
346,1365,생존의 기로2,277,"미국 전역을 공포로 몰아갔던 헬로우맨!

그가 이제 런던에 나타났다.

아무도 없는 폐쇄철로에 지하철이 멈추고, 그 안에서 울먹이며 소리치는 사람들의 목소리가 가득한데...",1,1,2,0,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8a25b79f-a426-4f61-8ee6-31fa30c1983f.jpeg,2021-11-25
347,1366,센의 진실,277,"산골마을의 한적한 밤, 하늘이 뚫린 듯 쏟아지는 소나기를 해치며 한 소녀가 걷고 있다.

긴 시간을 걸었는지, 흠뻑 젖은 옷과 축 처진 머리카락...

그 뒤를 다른 소녀들이 뒤따르고 있었고, 초점을 잃은 소녀의 눈동자는 골목 끝 의료원을 바라보는데...",1,2,2,0,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b69d3700-352b-483b-8f57-fdb822634aa5.jpeg,2021-11-25
348,1367,흉가 탈출,277,"아무도 살지 않는 깊은 산속의 흉가...

15년전 일어난 화재사건으로 한 가족이 한줌의 재가 되었고, 억울함에 떠나지 못하는 한 여인의 울음소리가 매일같이 울려 퍼지는데...",1,2,2,0,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/03f14b89-5542-4076-85e8-98813073389c.jpeg,2021-11-25
349,1370,히말라야,277,"아들의 수술비 마련을위해 마지막 등반을 결정한 라울과 팀원들

하지만 히말라야 칸첸중가는 그들의 입성을 허락하지 않고...

팀원들의 안전을 위해 라울은 더 이상의 진행을 멈추려 하지만 친구 피어스는 이를 반대하며, 라울을 베이스캠프에 가두기에 이르는데...",18,2,2,0,0,60,2.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c494a066-3b8a-43f2-80cc-824bcbcaa6b3.jpeg,2021-11-25
350,1371,스파이,277,"건장한 군인들이 포로를 이끌고 복도 끝 고문실로 향한다.     

이내 방안에 울려펴지는 고문소리와 신음소리...

얼마 뒤 고문에 별소득이 없었는지 투덜거리며 나오는 군인들

그리고 이를 기다렸다는 듯, 스파이 알프레드가 눈을 뜨는데...",4,2,2,0,0,60,2.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f8dddbe2-2088-42d4-91d3-7bca0346d005.jpeg,2021-11-25
351,1372,피의 멜로디,277,"어두운 방안…
정신을 잃은 듯 보이는 사람들이 차곡차곡 쌓여가고 이를
흐뭇하게 바라보는 한 남자
 
남자가 방을 나선지 얼마나 되었을까?
방에서는 하나 둘 깨어난 사람들이 깨어나고 방문 밖에는
뱀파이어들에게 당하는 이들의 비명으로 가득한데…",1,2,2,0,0,60,2.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b36b6fed-ab52-4bb6-847f-ea673c537240.jpeg,2021-11-25
352,1380,여고괴담(AR),296,"""글쎄...어떤 여고생이 죽었는데, 어떻게 죽었는지 아무도 모른다는 거야! 그 여고생이 밤마다 우는 소리가 들린데~”, “매년 그 귀신 때문에 자살한다는 학생도 있다던데?” 기괴한 소문의 진...",1,3,2,0,2,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/a540f12d-7a44-42eb-85e5-037b36e9041f.jpg,2021-11-25
353,1388,폐쇄병동2,309,단짝친구 SARAH가 몇일째 연락이 되지 않아 근무지인 정신병원으로 오게 되었다. 여기저기 수소문을 하며 찾아간곳은 병원에서 폐쇄병동이었다. SARAH는 실종이 된 것이 아니라 살해된 것을 알...,1,3,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e4b7da75-9a05-40d1-a261-6dffa10d7ee9.jpg,2021-11-25
354,1390,7번방의 비밀2 (프리즌),309,"7번방에 수감되어 있던 죄수들은 7번방에 비밀탈출통로를 만들어 놓고 밤마다 바깥세상에 나가 범죄를 저지르며 엄청난 돈을 벌어들였다. 꼬리가 길면 밟히는 법, 결국 범죄가 들통난 7번방...",9,2,2,0,0,50,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8e72d151-b838-45fa-9adc-70519d8bd4f0.jpg,2021-11-25
355,1394,레드룸,267,"레드룸에 갇힌 당신
눈 앞에는 두개의 잠긴 문 뿐!
빨간색 지리는 방!",7,4,2,1,1,40,3.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/4edab296-3e77-4a77-a830-d858363d38c3.jpg,2021-11-25
356,1401,편의점을 털어라,270,"T편의점 어딘가에 거액의 금괴가 감춰져있다는 소문이 돌기 시작한다.
금괴를 훔치러 들어갔지만 성공한 이가 아무도 없고 금괴를 훔치러간 이 중에는 행방이 묘연해 지기도 한다.
당신은 최고의 금고털이범이 되어 완전 범죄를 노린다. 자신만만하게 T편의점에 들어가는 것까지는 ",4,4,2,0,0,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/9f510c47-979f-4ede-b40c-55cb20a3a45c.png,2021-11-25
357,1420,lounge bar,286,"빌딩 최고층 라운지 바에서 오랜만에 만난 친구와 한잔 중 정신을 잃고 일어나보니 손님도 직원도 아무도 보이지 않고 문이 닫혀있다.
국내 최초 오픈 형 이스케이프 룸 창문을 통해 건물 바깥을 볼 수 있다. 과연 제한 시간내에 탈출 할 수 있을것인가.",9,3,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8f1943ab-b397-4b8b-a7e8-1d3e21d1d6fe.jpg,2021-11-25
358,1421,아마존 이스케이프,286,"국내 최대 규모 35평의 15m 강물이 흐르는 메인 룸
2001년 아마존의 불법 벌목꾼 때문에 밀림이 파괴되고 있다.
브라질 정부에서 벌목꾼을 찾아 잡으러 갈 인원을 모집한다.
불법 벌목꾼 사무실을 찾아 소탕하고 밀림을 빠져나가자.",18,3,2,0,1,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/261aa0e8-e786-4fc8-bbc8-06acaead17b2.jpg,2021-11-25
359,1422,박물관,286,"우리 문화재를 빼앗긴 외국의 한 박물관에 침입하였다.
수 많은 트릭과 방범 시스템 돌아갈 수 없다.
문화재를 한국에 되찾고 이 박물관을 탈출하자.",4,3,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/206f03e6-ce21-4f0f-80e0-bb785f295ebd.jpg,2021-11-25
360,1423,4.29,286,"1932년 4월 29일 11시 50분 일왕의 연회장에 있던 한 사람 윤봉길 그는 도시락 폭탄을 던지지 않았다.
임시정부의 결사대에서 2개월 동안 비밀 땅굴 공사를 완료 하였다. 과연 성공 할 수 있을 것 인가.",10,3,2,0,0,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d0978437-f836-4deb-953e-86aadce0397d.jpg,2021-11-25
361,1424,1798 위험한취미 2 : 암살,286,나폴레옹 암살 계획을 가진 이집트 정보 요원으로 프랑스에 잠복해온지 3개월 저택에 침입해 암살을 계획 드디어 오늘 계획을 실행하는 비밀코드가 내려오는데 무사히 성공하고 탈출할수 있을것인가.,4,5,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/9975e72c-4e05-47d3-88dd-b3562a2f37de.jpg,2021-11-25
362,1425,정의의 저울 하드코어,286,사람들이 하나 둘 없어진다는 지역 주민의 신고를 받고 출동한 저택의 서재에 들어가니 갑자기 문이 닫히고 알 수 없는 낙서들과 숫자들 빠른 판단력으로 이 서재를 나가야한다.,7,3,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d68f295d-b0fc-4335-a52c-a25d5f7b053c.jpg,2021-11-25
363,1426,loo,286,"이 화장실에서 갇혀있는지 벌써 24일 지났다.
그나마 남은 생수도 떨어져가고 발목에 사슬 때문에 아무것도 할 수 없다. 사슬을 풀고 이 방에서 탈출해야 만한다.
전국 극악 난이도 12 + @ 도전하라",7,4,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/787c61e8-a92a-41d6-a9f1-e581ce0b38b2.jpg,2021-11-25
364,1427,폴아웃 프로젝트,287,"여러분은 소사이어티 X기업 산하의 연구원들입니다.

겉으로 보기에는 아무 문제 없어 보이는 평범한 과학자들이지만, 비밀리에 핵무기를 연구하고 있는 연구진들이죠.
죽음의 재 프로젝트 통칭 폴아웃 프로젝트. 여러분은 전세계 인류를 단 시간에 몰살하는 대량 살상무기를 개발하",9,2,2,1,2,50,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c58e0657-5cc4-4c8d-be9d-ca5a310faef2.jpg,2021-11-25
365,1429,오스왈드의 지상 최대의 쇼,287,"여러분은 휴일을 맞아 친구, 가족, 연인과 함께
전 세계에서 가장 이슈가 된 인형극을 관람하기 위해 브레이크 아웃을 찾았습니다.

꼭두각시 인형극은 줄을 이용해 움직이는, 기괴하고 아름다운. 언어가 필요없는 인형극 입니다.

최근 오스왈드라고 일컬어지는 인형술사는 꼭두",7,3,2,0,0,50,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/0a245c06-1cbf-471e-adbe-b85bc3cb3b91.jpg,2021-11-25
366,1430,테라포밍,287,"우주를 떠돌고 있는 소행성과 충돌 후 달은 천천히 지구를 향해 오고 있습니다.
이 놀라운 일은 지구상의 중력이 중단되고, 모든 생명의 파멸이 임박했음을 말합니다.

당신은 이 끔찍한 일을 막기 위해 화성 궤도에 파견 된 우주 비행사이자 과학자입니다.
여러분의 주 임무는",13,3,2,1,0,50,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b367b418-f700-477c-b292-60b7778c19a0.jpg,2021-11-25
367,1431,호쿠스 1-마술사의 방,287,"이 마술사를 본 적 있습니까?
여러분이 보고 있는 이 남자! 호쿠스는 악명 높은 범죄 마술사입니다.

그는 자신의 기상천외한 마술을 이용해 사람을 죽이고 시체를 유기하고 금품을 갈취하는 등
악명 높은 범죄 마술들을 저질러 왔습니다. 때문에 아주 깊고 어두운 감옥에 갇혀",7,3,2,1,0,50,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1bcf2e13-265e-4b9f-acf4-1dc15028f2f8.jpg,2021-11-25
368,1432,산장으로의 초대,289,"“나는 지난 여름 너희들이 한 일을 알고 있다“

지난 여름 실수로 벌어진 그 사건, 우리의 실수로 친구가 죽었다. 사소한 말다툼이 그녀를 죽음으로 이끌었고, 우리는 이 사실을 숨겼다. 오늘은 그녀가 죽은 지 딱 1년이 되는 날.

그녀의 오빠가 동생을 추모하자며 그 ",1,3,2,1,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6486d806-39e4-4685-8a3d-253717a2adb1.png,2021-11-25
